,Date,Open,High,Low,Close,Volume,50_day_MA,100_day_MA,Log_return,Volatility,Risk-free Rate
634,2018-01-24,135.12,135.66,134.29,134.73,120649.0,128.49120000000002,125.45530000000001,-0.001335113682969436,0.07873412716139923,0.0265
635,2018-01-25,135.37,135.37,134.49,134.83,76904.0,128.6964,125.6038,0.0007419498782269557,0.07884230271558682,0.0263
636,2018-01-26,135.1,136.23,135.09,136.23,98078.0,128.9262,125.76440000000001,0.010329908131986046,0.08329639581893816,0.026600000000000002
637,2018-01-29,135.86,136.05,134.8,134.97,102283.0,129.1308,125.9182,-0.00929210225677882,0.0941081961926699,0.027000000000000003
638,2018-01-30,134.1,134.42,133.54,133.87,111027.0,129.3254,126.0584,-0.00818335172338419,0.0969743182730595,0.0273
639,2018-01-31,134.38,134.61,133.48,134.06,109216.0,129.496,126.1972,0.001418281132005372,0.09484171781488347,0.027200000000000002
640,2018-02-01,133.75,134.6,133.54,134.0,468987.0,129.6594,126.3374,-0.00044766097890025817,0.09231578436285912,0.0278
641,2018-02-02,133.16,133.17,131.2,131.33,204746.0,129.7626,126.441,-0.020126560353842766,0.120161060629847,0.028399999999999998
642,2018-02-05,130.24,131.8,126.53,126.54,285034.0,129.7544,126.49310000000001,-0.03715477587833037,0.1773993022423186,0.0277
643,2018-02-06,124.15,128.45,123.47,128.07,469332.0,129.7784,126.56390000000002,0.012018525719242067,0.18281615578561747,0.0279
644,2018-02-07,127.74,129.48,127.35,127.71,197262.0,129.78719999999998,126.6332,-0.0028149209298096727,0.18281701121879512,0.028399999999999998
645,2018-02-08,128.21,128.31,123.23,123.23,240192.0,129.717,126.6568,-0.035709540558138804,0.21935098447398016,0.0285
646,2018-02-09,124.34,125.65,120.85,124.81,320612.0,129.658,126.6945,0.012740052980330515,0.22270817376650578,0.028300000000000002
647,2018-02-12,125.5,127.25,124.81,126.61,186783.0,129.64759999999998,126.7537,0.014318914601799548,0.2292425267945528,0.0286
648,2018-02-13,126.12,127.36,125.52,127.15,165351.0,129.6312,126.82130000000001,0.004255996335966973,0.22963022790952434,0.028300000000000002
649,2018-02-14,126.32,129.25,126.1,129.09,119966.0,129.6664,126.9102,0.015142343650489326,0.23485139289353119,0.0291
650,2018-02-15,129.91,130.84,128.83,130.84,104195.0,129.7526,127.01280000000001,0.01346536715156521,0.24070924589210282,0.028999999999999998
651,2018-02-16,130.35,131.5,130.29,130.64,118933.0,129.84459999999999,127.11880000000001,-0.0015297540079736256,0.23890771287769774,0.0287
652,2018-02-20,130.05,131.32,129.79,130.17,238202.0,129.93280000000001,127.2192,-0.00360416018384063,0.2377731777890187,0.0288
653,2018-02-21,130.5,131.73,129.56,129.56,91040.0,129.99020000000002,127.3058,-0.004697194175240402,0.23683995322683166,0.0294
654,2018-02-22,129.97,130.6304,129.12,129.41,157551.0,130.032,127.38889999999999,-0.0011584354695498536,0.23684759130803984,0.0292
655,2018-02-23,130.17,131.16,129.57,131.16,59251.0,130.1082,127.48299999999999,0.013432293142868696,0.24300986805321506,0.0288
656,2018-02-26,131.73,132.03,130.98,131.99,108232.0,130.2092,127.58109999999999,0.0063082101644158966,0.2408492963361651,0.0286
657,2018-02-27,132.09,132.51,130.53,130.53,106985.0,130.28080000000003,127.6625,-0.011123076740164805,0.24171294737890414,0.028999999999999998
658,2018-02-28,131.03,131.66,129.67,129.67,96959.0,130.34699999999998,127.73,-0.006610323839905614,0.24121494459576498,0.0287
659,2018-03-01,129.51,130.22,127.5,128.28,203875.0,130.365,127.77950000000001,-0.010777386735838619,0.2430725578202107,0.0281
660,2018-03-02,127.47,129.98,127.11,129.82,124027.0,130.391,127.8443,0.011933500780368388,0.24817828424631636,0.0286
661,2018-03-05,129.15,131.62,129.09,131.32,70822.0,130.457,127.9267,0.011488217028069316,0.24214936916352697,0.0288
662,2018-03-06,131.86,132.42,131.21,132.42,107797.0,130.5498,128.0191,0.008341596863308093,0.19970382825666835,0.0288
663,2018-03-07,131.29,133.07,131.29,132.95,127792.0,130.65839999999997,128.1154,0.0039944281923287904,0.1965149572891406,0.028900000000000002
664,2018-03-08,133.39,133.58,132.79,133.4,93195.0,130.77540000000002,128.2141,0.0033790157924946797,0.19578512200172943,0.0286
665,2018-03-09,134.22,135.68,134.1,135.68,114089.0,130.9352,128.3351,0.016947038562069545,0.14263652157140466,0.028999999999999998
666,2018-03-12,135.9,136.1,135.45,135.8,87695.0,131.0916,128.4588,0.0008840430810028907,0.140082323518722,0.0287
667,2018-03-13,136.45,136.45,134.72,134.96,87414.0,131.221,128.5724,-0.00620477688688287,0.13939931281814513,0.028399999999999998
668,2018-03-14,135.55,135.55,134.43,134.67,92325.0,131.36,128.6828,-0.002151096775762522,0.1406015818061948,0.0281
669,2018-03-15,134.86,134.97,133.93,134.29,194814.0,131.4714,128.7868,-0.0028257008688664935,0.13412244634323045,0.0282
670,2018-03-16,134.46,135.06,134.44,134.77,57409.0,131.5712,128.8873,0.003567981187984186,0.12730397621291048,0.0285
671,2018-03-19,134.09,134.38,132.4,133.36,125418.0,131.6366,128.9794,-0.010517383338529269,0.1339461967177433,0.0285
672,2018-03-20,133.58,134.14,133.5,133.87,87338.0,131.6952,129.07569999999998,0.003816941355267749,0.1331284274821733,0.028900000000000002
673,2018-03-21,133.95,134.94,133.63,133.81,110907.0,131.7408,129.1814,-0.0004482964809089112,0.13138984112046562,0.028900000000000002
674,2018-03-22,132.47,133.11,130.36,130.4,175824.0,131.7182,129.2475,-0.025814233824344876,0.1635117124608004,0.028300000000000002
675,2018-03-23,130.43,130.43,127.71,127.87,213635.0,131.6606,129.2825,-0.01959252666947565,0.17042561093948083,0.0282
676,2018-03-26,129.86,131.16,128.52,131.03,238621.0,131.6436,129.35490000000001,0.024412181793417018,0.19186968248686267,0.0285
677,2018-03-27,131.77,131.77,127.91,128.55,200311.0,131.563,129.3958,-0.019108370904595315,0.19974031913064835,0.0278
678,2018-03-28,128.59,129.03,127.28,127.77,163669.0,131.4856,129.4341,-0.006086161108666746,0.1995454147994849,0.0277
679,2018-03-29,128.35,130.4,128.09,129.61,117008.0,131.4232,129.4902,0.014298168832052044,0.2026407110503471,0.0274
680,2018-04-02,129.03,129.26,125.23,126.4,251008.0,131.2994,129.5097,-0.02507845972252667,0.21705747133841147,0.0273
681,2018-04-03,127.2,127.79,126.19,127.55,209413.0,131.17940000000002,129.5356,0.009056962875063237,0.2153170572704277,0.0279
682,2018-04-04,125.58,129.21,125.42,128.98,171157.0,131.0734,129.5794,0.011148908994410772,0.21723345038176917,0.0279
683,2018-04-05,129.68,130.29,129.32,129.76,92602.0,130.9704,129.6268,0.006029236784871509,0.2180118820861893,0.028300000000000002
684,2018-04-06,128.53,129.25,125.82,126.68,159799.0,130.80939999999998,129.65030000000002,-0.02402236869666363,0.23162686856638992,0.0277
685,2018-04-09,127.51,128.82,126.98,127.05,115435.0,130.6538,129.67510000000001,0.002916488095733946,0.22104798175861226,0.0278
686,2018-04-10,128.75,129.64,128.16,129.22,296644.0,130.5136,129.7199,0.016935668363846242,0.23212968583829804,0.027999999999999997
687,2018-04-11,128.33,129.56,128.33,128.61,134444.0,130.38639999999998,129.7586,-0.004731808852023846,0.2318752315173064,0.0279
688,2018-04-12,129.3,129.95,129.04,129.52,124426.0,130.2994,129.8124,0.007050740091384274,0.234299240223919,0.028300000000000002
689,2018-04-13,130.25,130.25,128.35,128.87,136421.0,130.19559999999998,129.8458,-0.005031165069079903,0.23453928365181614,0.0282
690,2018-04-16,129.75,130.54,129.48,130.11,126582.0,130.1178,129.8886,0.00957610221508479,0.23740352646373764,0.028300000000000002
691,2018-04-17,130.97,132.33,130.79,131.98,106240.0,130.1308,129.9467,0.014270149439890727,0.2415442568055805,0.0282
692,2018-04-18,132.33,132.88,131.82,132.41,85384.0,130.2482,130.00130000000001,0.0032527733963899526,0.24141817122344217,0.0287
693,2018-04-19,131.88,132.11,130.59,131.03,121856.0,130.3074,130.0429,-0.010476864735171497,0.2439740554002306,0.0292
694,2018-04-20,131.06,131.19,129.82,130.19,102436.0,130.357,130.07209999999998,-0.006431382707188218,0.2269896166438121,0.0296
695,2018-04-23,130.55,130.96,129.41,129.99,105201.0,130.4922,130.1046,-0.001537397489377875,0.2151435780658563,0.0298
696,2018-04-24,130.44,130.71,127.07,127.99,163975.0,130.5558,130.1069,-0.01550538855222744,0.20343326314871873,0.03
697,2018-04-25,127.82,127.99,126.58,127.84,253589.0,130.5804,130.114,-0.0011726538497357534,0.19210840303551963,0.030299999999999997
698,2018-04-26,128.51,129.32,127.91,128.95,69176.0,130.6164,130.12380000000002,0.008645250309389204,0.19331307364605294,0.03
699,2018-04-27,129.2,129.49,128.79,129.29,68032.0,130.6204,130.1434,0.0026332109391081814,0.1865540440054038,0.0296
700,2018-04-30,129.56,129.92,128.52,128.52,93228.0,130.57399999999998,130.1633,-0.005973409018804102,0.16356851744481907,0.029500000000000002
701,2018-05-01,128.28,129.15,127.8,129.07,87003.0,130.5426,130.19359999999998,0.00427035859943853,0.16124196146918815,0.0297
702,2018-05-02,128.96,129.63,128.27,128.41,122507.0,130.5074,130.2201,-0.005126623003913734,0.157413554439358,0.0297
703,2018-05-03,127.89,128.93,126.84,128.63,154653.0,130.4888,130.23950000000002,0.001711796247441577,0.15587825211357115,0.0294
704,2018-05-04,128.05,130.49,128.0,130.02,61614.0,130.501,130.2665,0.010748218685698814,0.13333426727462694,0.029500000000000002
